      088.522548,      88.239068,  92.51661,     083.81566,      0054.952
 0000000023.5, 051.338922,    0000005.8363,48.16092798,   85.6278488
  000019.8433,  3.4276647,     081.5365278,   00042.9968,      0088.51029
  0035.57948,    88.412661,  0069.9338,   019.70798635, 064.38971659
  018.4148521,     0089.603,    00000056.535,      2.784211365,25.43702288
 00052.659863,   37.70445539,     082.340952,00023.06179,   0016.365003
0000084.587,   92.29018433,00000046.371,      56.70318073,   35.03707693
  091.48057, 0070.034741,      71.99768,030.4866,    0093.212
00076.946,  000042.94928,     047.833938, 057.2113,  14.128149
     000019.6176,     94.7084571, 00047.0204,    054.325015,91.91315
    22.8731934,0074.859,  32.62504352,    00098.655349,00074.527
 0001.6119,     90.9260562,     035.2629377, 54.63401196,    88.283554
    000021.312,      0017.144,   3.422720478,  0027.3342,   00048.5929
     00099.10895,     000000.17251,   00045.772416,  000029.2477,   0092.944
 0000061.6235,  000005.9835,   28.19302902,000068.72906,     049.0265
      074.744298,  000024.761,     00038.88395,  0091.713, 0094.665
00000038.77,     65.8267598,     00000059.252,  70.71340012,    070.174927
  000077.331,  00091.2743,     00059.689,   00081.648851, 0062.680082
0050.723573,    000054.0703,    00053.987,      63.117483,   68.90242959
 43.025628,      15.90077743,      00000078.79,     00051.237,     00073.899
 058.9051,00084.0693,    00003.1159,62.193769, 24.37256065
    000032.8852,  00000074.146,  000081.1232,    00046.90613, 00097.42465
   59.84641074,      53.41767182, 1.0735753,    0000068.134,     29.76612002
     13.085462,     0000060.326,  17.3349611,      00061.66493,     00080.5611
  14.2070073,   37.0428379,      0060.167,     054.898817,     00076.493
  9.5081029,     93.29194844, 0000023.95,      016.957256,      00037.6679
  0043.9256,  0000023.0003,     43.612247,     0000046.6518,  052.87632
      78.48848104,      00046.7132,   36.69331573,    94.237511,      00092.690358
     50.55056919,    0000085.751, 57.964513,      000006.68657, 43.87730828
     00092.51793,   0013.583337, 0085.83906,001.03948434,   00066.683
  56.79902167,      01.441383889,0087.0112192,      80.71491144, 0020.19475
     012.2967926,00024.4811,053.3717639,     0054.525,   24.812797
0023.893,      0000087.636,     3.91356629,  000076.44594,0080.112
00060.433,   0000014.16,  0000018.694,  87.3544703,    6.026895491
59.30695347, 000043.85438, 00047.3705,   000099.389,  00047.202
      0000092.207,    096.7537,087.078233,  0009.3952665,  044.0276895
    0.4235705791,     38.65691876,      0.8069403629,  097.170611,  00000025.478
  0000097.213,46.86302195,      0000045.4931,  27.47451161,   033.532029
    11.2952563, 0038.641,  000070.09296,  44.59387706, 0079.032
 089.69570671,    0078.5007037, 15.3286004,  000090.868,   35.837051
   92.5293411,      71.18718,   38.44244,   091.53854677,      0000097.416
     0052.83027,      00015.15587,  0078.5359,00000047.993, 02.089046
000092.231,    00000052.443,  0073.8444,    024.17018, 0050.3298
 0004.3458506,     98.89564796,076.71738,    0052.62972, 0074.600973
0027.57091,     58.510085,27.892429,      00032.995217,     0035.4406
    000034.916,    0048.275935,   0000053.861,00057.60529, 092.20695
     0010.9146741,    080.0917, 0038.6632267,   0068.393468,     55.4688918
  064.675047,  028.6831,24.36923272,     014.7636312,     0000092.4203
     0000006.8587,85.57280043,  00083.798,    0088.30142, 006.9701
   0000031.2696,    080.671518,  11.79271156,000087.1013,     000059.60594
 019.222806,  0033.5537679,  00051.667,     00047.315252,  013.7518
      0000017.4992,48.35306875,  48.433464, 56.97691,   0084.1785534
     40.5490535,  7.070192787,068.24395, 000054.79146, 00000090.871
      76.09375951,   009.3799609, 00004.93557,      0015.9484339,   00031.3227
  0092.8424,  35.612317,     0045.455,      0000072.496,     048.1881926
    00000097.123, 000074.302,   0071.85861,   00000025.567,  93.182184
  80.9850158,      44.95028632,  000054.5488,      20.27780103,      037.233734
2.6959338,00018.1156,   00000082.457,  0000090.531,      0083.481
    0097.31362,      00000095.759,      70.64747, 70.770142,   00000038.615
    033.413936,   000033.7082,  058.2292384, 03.22109,     67.98171295
 0000067.3425,   0089.497,    30.1537181,0021.309, 40.28609949
    00000032.57,0006.4396,     00093.6702,      000035.13138,     86.9024826
     60.48371234,    63.23649, 12.74539416,    000063.55299,   0082.055
      000004.00927,   49.0396929,  0061.77795,     079.97654,    0000023.4629
55.802156,0000028.0989,      0000011.175,   062.75310086,    0090.146
   00077.4795, 49.9525761,    0000046.596,      040.5077195,  0010.035315
      38.69884152, 000025.64252,  55.78196,     023.528358,      17.9481031
      0016.0211,      01.89748,   82.990156,    0043.475405,   000048.1484
 11.9422597,      00000083.435,     83.84197804,      11.442974,      0060.087869
76.574337,    0001.4072, 00000082.385,   00000016.786, 000021.7743
  50.87387546,00004.846,   056.84215895,     20.617769,  026.5019
     064.6485,    0075.105138,    00046.5434,  000096.8974,      0002.36158
   0046.798209,      000070.942,    00038.526,      04.563452038, 56.00190304
   0047.918169,     0037.457612, 0066.408,      0000010.5247,     85.56982922
000075.8013,   59.06311506,    00071.513,031.81914,     069.320263
   060.0662,     072.337937,    072.4981083,     00074.588933,  00000082.57
 0.95997993, 0054.691,     00000012.594,00023.71102,  09.76953
  25.75104,  00071.958,48.42236588,    00055.221,  0005.05151
      00037.011639,    75.0526101,  0094.9557,      000035.2181,      58.5464243
0039.262,   041.294537,      00029.144, 85.889638,  88.223126
000073.964,  000061.03,      0089.543106, 0017.88153,000037.9115
  99.088906,   0034.054205,    00000056.543,    0000065.8762,      53.212822
  079.8907526,  00000082.063, 35.186419,     10.321221,  99.63843
    25.64364063,   0.155394539,10.11399,     0026.079236,62.1759863
   53.321233,   00099.655426,00086.8293,50.296322,    26.0476368
00038.869,      0000089.1624,      0000046.6417,    54.0929531,     0000022.596
    0095.595008,     00000054.122,     041.4434,    0076.5045, 47.49156529
07.236282144,0.70386403,   00049.8953,    0076.948,    0026.298357
 00000048.593,      094.5037219, 10.19825444,      00098.0175,      14.72496
    0096.460351,   085.958357, 84.502293,      0075.711, 0063.33423
     000068.21,00.95897596,     00015.48, 097.0761,  0063.093544
    00065.49036,    0097.677, 0040.776322,     000082.1737,      000099.58311
   0086.18541,    089.227797,      16.45021805,0000084.364,087.7382459
      041.91754539,0056.19029,     056.9612,      5.7901527,6.9669807
   0034.83342,  7.88893788,  0065.698034,040.52709,065.92798
    33.3263359, 000038.4814,   10.8363032,      034.7695403,      098.1802
   053.7615198, 00005.48725, 0061.89915,     0013.699, 00030.79357
    98.815411,    25.49768, 0079.4663622,     77.73423088,     00063.5677
    0053.7269, 0099.581,  00093.4844,     059.0219, 98.81617
   79.434277,00000080.331,  000067.4288,    00055.68335, 81.491117
